"","Date","MeanR","StdR","Code"
"1",2020-03-16,1.74870343528147,1.21982564609217,"AD"
"2",2020-03-17,33.9321497371264,5.42013764560959,"AD"
"3",2020-03-18,9.04097362587013,1.7005709068293,"AD"
"4",2020-03-19,5.24735055671223,0.800046621563012,"AD"
"5",2020-03-20,4.42235827032553,0.561307722590372,"AD"
"6",2020-03-21,3.42089741670187,0.397212265637521,"AD"
"7",2020-03-22,3.12570210163813,0.319157350881415,"AD"
"8",2020-03-23,2.74946460258477,0.259918052012058,"AD"
"9",2020-03-24,2.62436683453926,0.223218036881111,"AD"
"10",2020-03-25,2.38575742023082,0.189282477534227,"AD"
"11",2020-03-26,2.30658943066937,0.168742834311049,"AD"
"12",2020-03-27,2.26754344994272,0.152899698101318,"AD"
"13",2020-03-28,2.17011604344718,0.137876617039107,"AD"
"14",2020-03-29,1.97268139889072,0.121085508036522,"AD"
"15",2020-03-30,1.85985989007139,0.107800248322914,"AD"
"16",2020-03-31,1.48231603056464,0.087673633586272,"AD"
"17",2020-04-01,1.39285817519192,0.0803128090686889,"AD"
"18",2020-04-02,1.38402205405669,0.0763256112646245,"AD"
"19",2020-04-03,1.26176541982075,0.0699661905624195,"AD"
"20",2020-04-04,1.24490213127109,0.0671246066163881,"AD"
"21",2020-04-05,1.22632537562564,0.0648216896843335,"AD"
"22",2020-04-06,1.19237152809989,0.0620014477705064,"AD"
"23",2020-04-07,1.1212017565904,0.0593208352338635,"AD"
"24",2020-04-08,1.07957120517274,0.0569277076695833,"AD"
"25",2020-04-09,1.0150169875134,0.0546313586957593,"AD"
"26",2020-04-10,0.93822119593331,0.0526051222651151,"AD"
"27",2020-04-11,0.827472694764514,0.0484509015512887,"AD"
"28",2020-04-12,0.878537030935434,0.0510883038951,"AD"
"29",2020-04-13,0.821018421996342,0.0502232411167155,"AD"
"30",2020-04-14,0.867409961961388,0.0515579161230616,"AD"
"31",2020-04-15,0.895728068189137,0.0531981193005894,"AD"
"32",2020-04-16,0.79479234439227,0.0513813146202886,"AD"
"33",2020-04-17,0.85944105460684,0.0537445131095342,"AD"
"34",2020-04-18,0.821476111382734,0.0535353153049262,"AD"
"35",2020-04-19,0.75643540362839,0.0522179035084355,"AD"
"36",2020-04-20,0.711806565359402,0.051076432926937,"AD"
"37",2020-04-21,0.671511626073361,0.0515234429731155,"AD"
"38",2020-04-22,0.656658983000318,0.0521320322022538,"AD"
"39",2020-04-23,0.617997769907336,0.0525641540020698,"AD"
"40",2020-04-24,0.61568626068691,0.0541492385352218,"AD"
"41",2020-04-25,0.698029306291203,0.0601670806290652,"AD"
